exposure_id,outcome_id,is.bestmatch,match.type,ETOS
ebi-a-GCST90002325,ieu-b-42,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-42
ebi-a-GCST90002331,ieu-b-42,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-42
ebi-a-GCST90002343,ieu-b-42,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-42
ebi-a-GCST90002354,ieu-b-42,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-42
ebi-a-GCST90002360,ieu-b-42,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-42
ebi-a-GCST90002366,ieu-b-42,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-42
ebi-a-GCST90002377,ieu-b-42,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-42
ebi-a-GCST90002379,ieu-b-42,TRUE,Continental Match,Basophil counts-Schizophrenia and ieu-b-42
ebi-a-GCST90002381,ieu-b-42,TRUE,Continental Match,Eosinophil count-Schizophrenia and ieu-b-42
ebi-a-GCST90002390,ieu-b-42,TRUE,Continental Match,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-42
ebi-a-GCST90002391,ieu-b-42,TRUE,Continental Match,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-42
ebi-a-GCST90002407,ieu-b-42,TRUE,Continental Match,WBC count-Schizophrenia and ieu-b-42
ebi-a-GCST90013998,ieu-b-42,TRUE,Continental Match,Urea-Schizophrenia and ieu-b-42
ebi-a-GCST90014015,ieu-b-42,TRUE,Continental Match,Urate-Schizophrenia and ieu-b-42
ebi-a-GCST90018728,ieu-b-42,FALSE,Continental Mismatch,Urea-Schizophrenia and ieu-b-42
ebi-a-GCST90018729,ieu-b-42,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-42
ebi-a-GCST90018730,ieu-b-42,FALSE,Continental Mismatch,C-reactive protein-Schizophrenia and ieu-b-42
ebi-a-GCST90018733,ieu-b-42,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-42
ebi-a-GCST90018736,ieu-b-42,FALSE,Continental Mismatch,HDL cholesterol-Schizophrenia and ieu-b-42
ebi-a-GCST90018738,ieu-b-42,FALSE,Continental Mismatch,Hemoglobin A1c-Schizophrenia and ieu-b-42
ebi-a-GCST90018744,ieu-b-42,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-42
ebi-a-GCST90018745,ieu-b-42,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-42
ebi-a-GCST90018755,ieu-b-42,FALSE,Continental Mismatch,Triglycerides-Schizophrenia and ieu-b-42
ebi-a-GCST90103753,ieu-b-42,FALSE,Continental Mismatch,Waist circumference-Schizophrenia and ieu-b-42
finngen_R10_BMI_IRN,ieu-b-42,FALSE,Continental Match,Body Mass Index-Schizophrenia and ieu-b-42
finngen_R10_HEIGHT_IRN,ieu-b-42,FALSE,Continental Match,Height-Schizophrenia and ieu-b-42
GCST006433,ieu-b-42,FALSE,Continental Match,Bone mineral density-Schizophrenia and ieu-b-42
GCST009777,ieu-b-42,TRUE,Continental Match,C-reactive protein-Schizophrenia and ieu-b-42
GCST90278621,ieu-b-42,FALSE,Continental Mismatch,Bone mineral density-Schizophrenia and ieu-b-42
GCST90278623,ieu-b-42,FALSE,Continental Mismatch,Urea-Schizophrenia and ieu-b-42
GCST90278632,ieu-b-42,FALSE,Continental Mismatch,Hemoglobin A1c-Schizophrenia and ieu-b-42
GCST90278633,ieu-b-42,FALSE,Continental Mismatch,Hip circumference-Schizophrenia and ieu-b-42
GCST90278635,ieu-b-42,FALSE,Continental Mismatch,HDL cholesterol-Schizophrenia and ieu-b-42
GCST90278637,ieu-b-42,FALSE,Continental Mismatch,Height-Schizophrenia and ieu-b-42
GCST90278642,ieu-b-42,FALSE,Continental Mismatch,Systolic Blood Pressure-Schizophrenia and ieu-b-42
GCST90278646,ieu-b-42,FALSE,Continental Mismatch,Urate-Schizophrenia and ieu-b-42
GCST90278648,ieu-b-42,FALSE,Continental Mismatch,Waist circumference-Schizophrenia and ieu-b-42
GCST90278649,ieu-b-42,FALSE,Continental Mismatch,Waist-hip ratio-Schizophrenia and ieu-b-42
GCST90278650,ieu-b-42,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-42
GCST90296613,ieu-b-42,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-42
ieu-a-1055,ieu-b-42,FALSE,Continental Match,Urate-Schizophrenia and ieu-b-42
ieu-a-79,ieu-b-42,TRUE,Continental Match,Waist-hip ratio-Schizophrenia and ieu-b-42
ieu-b-109,ieu-b-42,TRUE,Continental Match,HDL cholesterol-Schizophrenia and ieu-b-42
ieu-b-110,ieu-b-42,TRUE,Continental Match,LDL cholesterol-Schizophrenia and ieu-b-42
ieu-b-111,ieu-b-42,TRUE,Continental Match,Triglycerides-Schizophrenia and ieu-b-42
ukb-b-10787,ieu-b-42,TRUE,Continental Match,Height-Schizophrenia and ieu-b-42
ukb-b-11842,ieu-b-42,TRUE,Continental Match,Weight-Schizophrenia and ieu-b-42
ukb-b-15590,ieu-b-42,TRUE,Continental Match,Hip circumference-Schizophrenia and ieu-b-42
ukb-b-19953,ieu-b-42,TRUE,Continental Match,Body Mass Index-Schizophrenia and ieu-b-42
ukb-b-20175,ieu-b-42,TRUE,Continental Match,Systolic Blood Pressure-Schizophrenia and ieu-b-42
ukb-b-2303,ieu-b-42,FALSE,Continental Match,Body Mass Index-Schizophrenia and ieu-b-42
ukb-b-9405,ieu-b-42,TRUE,Continental Match,Waist circumference-Schizophrenia and ieu-b-42
ukb-d-30010_irnt,ieu-b-42,TRUE,Continental Match,RBC count-Schizophrenia and ieu-b-42
ukb-d-30080_irnt,ieu-b-42,TRUE,Continental Match,Platelet count-Schizophrenia and ieu-b-42
ukb-d-30120_irnt,ieu-b-42,TRUE,Continental Match,Lymphocyte count-Schizophrenia and ieu-b-42
ukb-d-30130_irnt,ieu-b-42,TRUE,Continental Match,Monocyte count-Schizophrenia and ieu-b-42
ukb-d-30140_irnt,ieu-b-42,TRUE,Continental Match,Neutrophil count-Schizophrenia and ieu-b-42
ukb-e-30000_AFR,ieu-b-42,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-42
ukb-e-30010_AFR,ieu-b-42,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-42
ukb-e-30080_AFR,ieu-b-42,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-42
ukb-e-30120_AFR,ieu-b-42,FALSE,Continental Mismatch,Lymphocyte count-Schizophrenia and ieu-b-42
ukb-e-30130_AFR,ieu-b-42,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-42
ukb-e-30140_AFR,ieu-b-42,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-42
ukb-e-30150_AFR,ieu-b-42,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-42
ukb-e-30160_AFR,ieu-b-42,FALSE,Continental Mismatch,Basophil counts-Schizophrenia and ieu-b-42
bbj-a-1,ieu-b-5070,TRUE,Continental Match,Body Mass Index-Schizophrenia and ieu-b-5070
bbj-a-12,ieu-b-5070,TRUE,Continental Match,Basophil counts-Schizophrenia and ieu-b-5070
bbj-a-31,ieu-b-5070,TRUE,Continental Match,LDL cholesterol-Schizophrenia and ieu-b-5070
bbj-a-36,ieu-b-5070,TRUE,Continental Match,Lymphocyte count-Schizophrenia and ieu-b-5070
bbj-a-41,ieu-b-5070,TRUE,Continental Match,Monocyte count-Schizophrenia and ieu-b-5070
bbj-a-44,ieu-b-5070,TRUE,Continental Match,Neutrophil count-Schizophrenia and ieu-b-5070
bbj-a-49,ieu-b-5070,TRUE,Continental Match,Platelet count-Schizophrenia and ieu-b-5070
bbj-a-50,ieu-b-5070,TRUE,Continental Match,RBC count-Schizophrenia and ieu-b-5070
bbj-a-52,ieu-b-5070,TRUE,Continental Match,Systolic Blood Pressure-Schizophrenia and ieu-b-5070
bbj-a-57,ieu-b-5070,TRUE,Continental Match,Urate-Schizophrenia and ieu-b-5070
bbj-a-58,ieu-b-5070,TRUE,Continental Match,WBC count-Schizophrenia and ieu-b-5070
bbj-a-70,ieu-b-5070,TRUE,Continental Match,Height-Schizophrenia and ieu-b-5070
ebi-a-GCST006979,ieu-b-5070,FALSE,Continental Mismatch,Bone mineral density-Schizophrenia and ieu-b-5070
ebi-a-GCST008025,ieu-b-5070,FALSE,Continental Mismatch,Body Mass Index-Schizophrenia and ieu-b-5070
ebi-a-GCST008035,ieu-b-5070,FALSE,Continental Mismatch,HDL cholesterol-Schizophrenia and ieu-b-5070
ebi-a-GCST008037,ieu-b-5070,FALSE,Continental Mismatch,LDL cholesterol-Schizophrenia and ieu-b-5070
ebi-a-GCST008038,ieu-b-5070,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5070
ebi-a-GCST008039,ieu-b-5070,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5070
ebi-a-GCST008052,ieu-b-5070,FALSE,Continental Mismatch,Waist-hip ratio-Schizophrenia and ieu-b-5070
ebi-a-GCST008053,ieu-b-5070,FALSE,Continental Mismatch,Height-Schizophrenia and ieu-b-5070
ebi-a-GCST90000618,ieu-b-5070,FALSE,Continental Mismatch,Vitamin D-Schizophrenia and ieu-b-5070
ebi-a-GCST90002295,ieu-b-5070,FALSE,Continental Mismatch,Basophil counts-Schizophrenia and ieu-b-5070
ebi-a-GCST90002301,ieu-b-5070,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002319,ieu-b-5070,FALSE,Continental Mismatch,Lymphocyte count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002325,ieu-b-5070,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-5070
ebi-a-GCST90002331,ieu-b-5070,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5070
ebi-a-GCST90002343,ieu-b-5070,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002354,ieu-b-5070,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002360,ieu-b-5070,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002366,ieu-b-5070,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002377,ieu-b-5070,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002379,ieu-b-5070,FALSE,Continental Mismatch,Basophil counts-Schizophrenia and ieu-b-5070
ebi-a-GCST90002381,ieu-b-5070,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-5070
ebi-a-GCST90002390,ieu-b-5070,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-5070
ebi-a-GCST90002391,ieu-b-5070,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5070
ebi-a-GCST90002407,ieu-b-5070,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-5070
ebi-a-GCST90013998,ieu-b-5070,FALSE,Continental Mismatch,Urea-Schizophrenia and ieu-b-5070
ebi-a-GCST90014015,ieu-b-5070,FALSE,Continental Mismatch,Urate-Schizophrenia and ieu-b-5070
ebi-a-GCST90018728,ieu-b-5070,TRUE,Continental Match,Urea-Schizophrenia and ieu-b-5070
ebi-a-GCST90018729,ieu-b-5070,TRUE,Continental Match,Weight-Schizophrenia and ieu-b-5070
ebi-a-GCST90018730,ieu-b-5070,TRUE,Continental Match,C-reactive protein-Schizophrenia and ieu-b-5070
ebi-a-GCST90018733,ieu-b-5070,TRUE,Continental Match,Eosinophil count-Schizophrenia and ieu-b-5070
ebi-a-GCST90018736,ieu-b-5070,FALSE,Continental Match,HDL cholesterol-Schizophrenia and ieu-b-5070
ebi-a-GCST90018738,ieu-b-5070,FALSE,Continental Match,Hemoglobin A1c-Schizophrenia and ieu-b-5070
ebi-a-GCST90018744,ieu-b-5070,TRUE,Continental Match,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-5070
ebi-a-GCST90018745,ieu-b-5070,TRUE,Continental Match,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5070
ebi-a-GCST90018755,ieu-b-5070,TRUE,Continental Match,Triglycerides-Schizophrenia and ieu-b-5070
ebi-a-GCST90103753,ieu-b-5070,FALSE,Continental Match,Waist circumference-Schizophrenia and ieu-b-5070
finngen_R10_BMI_IRN,ieu-b-5070,FALSE,Continental Mismatch,Body Mass Index-Schizophrenia and ieu-b-5070
finngen_R10_HEIGHT_IRN,ieu-b-5070,FALSE,Continental Mismatch,Height-Schizophrenia and ieu-b-5070
GCST006433,ieu-b-5070,FALSE,Continental Mismatch,Bone mineral density-Schizophrenia and ieu-b-5070
GCST009777,ieu-b-5070,FALSE,Continental Mismatch,C-reactive protein-Schizophrenia and ieu-b-5070
GCST90278621,ieu-b-5070,TRUE,Continental Match,Bone mineral density-Schizophrenia and ieu-b-5070
GCST90278623,ieu-b-5070,FALSE,Continental Match,Urea-Schizophrenia and ieu-b-5070
GCST90278632,ieu-b-5070,TRUE,Continental Match,Hemoglobin A1c-Schizophrenia and ieu-b-5070
GCST90278633,ieu-b-5070,TRUE,Continental Match,Hip circumference-Schizophrenia and ieu-b-5070
GCST90278635,ieu-b-5070,TRUE,Continental Match,HDL cholesterol-Schizophrenia and ieu-b-5070
GCST90278637,ieu-b-5070,FALSE,Continental Match,Height-Schizophrenia and ieu-b-5070
GCST90278642,ieu-b-5070,FALSE,Continental Match,Systolic Blood Pressure-Schizophrenia and ieu-b-5070
GCST90278646,ieu-b-5070,FALSE,Continental Match,Urate-Schizophrenia and ieu-b-5070
GCST90278648,ieu-b-5070,TRUE,Continental Match,Waist circumference-Schizophrenia and ieu-b-5070
GCST90278649,ieu-b-5070,TRUE,Continental Match,Waist-hip ratio-Schizophrenia and ieu-b-5070
GCST90278650,ieu-b-5070,FALSE,Continental Match,Weight-Schizophrenia and ieu-b-5070
GCST90296613,ieu-b-5070,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-5070
ieu-a-1055,ieu-b-5070,FALSE,Continental Mismatch,Urate-Schizophrenia and ieu-b-5070
ieu-a-79,ieu-b-5070,FALSE,Continental Mismatch,Waist-hip ratio-Schizophrenia and ieu-b-5070
ieu-b-109,ieu-b-5070,FALSE,Continental Mismatch,HDL cholesterol-Schizophrenia and ieu-b-5070
ieu-b-110,ieu-b-5070,FALSE,Continental Mismatch,LDL cholesterol-Schizophrenia and ieu-b-5070
ieu-b-111,ieu-b-5070,FALSE,Continental Mismatch,Triglycerides-Schizophrenia and ieu-b-5070
ukb-b-10787,ieu-b-5070,FALSE,Continental Mismatch,Height-Schizophrenia and ieu-b-5070
ukb-b-11842,ieu-b-5070,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-5070
ukb-b-15590,ieu-b-5070,FALSE,Continental Mismatch,Hip circumference-Schizophrenia and ieu-b-5070
ukb-b-19953,ieu-b-5070,FALSE,Continental Mismatch,Body Mass Index-Schizophrenia and ieu-b-5070
ukb-b-20175,ieu-b-5070,FALSE,Continental Mismatch,Systolic Blood Pressure-Schizophrenia and ieu-b-5070
ukb-b-2303,ieu-b-5070,FALSE,Continental Mismatch,Body Mass Index-Schizophrenia and ieu-b-5070
ukb-b-9405,ieu-b-5070,FALSE,Continental Mismatch,Waist circumference-Schizophrenia and ieu-b-5070
ukb-d-30010_irnt,ieu-b-5070,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-5070
ukb-d-30080_irnt,ieu-b-5070,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5070
ukb-d-30120_irnt,ieu-b-5070,FALSE,Continental Mismatch,Lymphocyte count-Schizophrenia and ieu-b-5070
ukb-d-30130_irnt,ieu-b-5070,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-5070
ukb-d-30140_irnt,ieu-b-5070,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-5070
ukb-e-30000_AFR,ieu-b-5070,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-5070
ukb-e-30010_AFR,ieu-b-5070,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-5070
ukb-e-30080_AFR,ieu-b-5070,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5070
ukb-e-30120_AFR,ieu-b-5070,FALSE,Continental Mismatch,Lymphocyte count-Schizophrenia and ieu-b-5070
ukb-e-30130_AFR,ieu-b-5070,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-5070
ukb-e-30140_AFR,ieu-b-5070,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-5070
ukb-e-30150_AFR,ieu-b-5070,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-5070
ukb-e-30160_AFR,ieu-b-5070,FALSE,Continental Mismatch,Basophil counts-Schizophrenia and ieu-b-5070
bbj-a-1,ieu-b-5102,FALSE,Continental Mismatch,Body Mass Index-Schizophrenia and ieu-b-5102
bbj-a-12,ieu-b-5102,FALSE,Continental Mismatch,Basophil counts-Schizophrenia and ieu-b-5102
bbj-a-31,ieu-b-5102,FALSE,Continental Mismatch,LDL cholesterol-Schizophrenia and ieu-b-5102
bbj-a-36,ieu-b-5102,FALSE,Continental Mismatch,Lymphocyte count-Schizophrenia and ieu-b-5102
bbj-a-41,ieu-b-5102,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-5102
bbj-a-44,ieu-b-5102,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-5102
bbj-a-49,ieu-b-5102,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5102
bbj-a-50,ieu-b-5102,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-5102
bbj-a-52,ieu-b-5102,FALSE,Continental Mismatch,Systolic Blood Pressure-Schizophrenia and ieu-b-5102
bbj-a-57,ieu-b-5102,FALSE,Continental Mismatch,Urate-Schizophrenia and ieu-b-5102
bbj-a-58,ieu-b-5102,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-5102
bbj-a-70,ieu-b-5102,FALSE,Continental Mismatch,Height-Schizophrenia and ieu-b-5102
ebi-a-GCST006979,ieu-b-5102,TRUE,Continental Match,Bone mineral density-Schizophrenia and ieu-b-5102
ebi-a-GCST008025,ieu-b-5102,FALSE,Continental Mismatch,Body Mass Index-Schizophrenia and ieu-b-5102
ebi-a-GCST008035,ieu-b-5102,FALSE,Continental Mismatch,HDL cholesterol-Schizophrenia and ieu-b-5102
ebi-a-GCST008037,ieu-b-5102,FALSE,Continental Mismatch,LDL cholesterol-Schizophrenia and ieu-b-5102
ebi-a-GCST008038,ieu-b-5102,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5102
ebi-a-GCST008039,ieu-b-5102,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5102
ebi-a-GCST008052,ieu-b-5102,FALSE,Continental Mismatch,Waist-hip ratio-Schizophrenia and ieu-b-5102
ebi-a-GCST008053,ieu-b-5102,FALSE,Continental Mismatch,Height-Schizophrenia and ieu-b-5102
ebi-a-GCST90000618,ieu-b-5102,TRUE,Continental Match,Vitamin D-Schizophrenia and ieu-b-5102
ebi-a-GCST90002295,ieu-b-5102,FALSE,Continental Mismatch,Basophil counts-Schizophrenia and ieu-b-5102
ebi-a-GCST90002301,ieu-b-5102,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002319,ieu-b-5102,FALSE,Continental Mismatch,Lymphocyte count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002325,ieu-b-5102,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-5102
ebi-a-GCST90002331,ieu-b-5102,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5102
ebi-a-GCST90002343,ieu-b-5102,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002354,ieu-b-5102,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002360,ieu-b-5102,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002366,ieu-b-5102,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002377,ieu-b-5102,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002379,ieu-b-5102,TRUE,Continental Match,Basophil counts-Schizophrenia and ieu-b-5102
ebi-a-GCST90002381,ieu-b-5102,TRUE,Continental Match,Eosinophil count-Schizophrenia and ieu-b-5102
ebi-a-GCST90002390,ieu-b-5102,TRUE,Continental Match,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-5102
ebi-a-GCST90002391,ieu-b-5102,TRUE,Continental Match,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5102
ebi-a-GCST90002407,ieu-b-5102,TRUE,Continental Match,WBC count-Schizophrenia and ieu-b-5102
ebi-a-GCST90013998,ieu-b-5102,TRUE,Continental Match,Urea-Schizophrenia and ieu-b-5102
ebi-a-GCST90014015,ieu-b-5102,TRUE,Continental Match,Urate-Schizophrenia and ieu-b-5102
ebi-a-GCST90018728,ieu-b-5102,FALSE,Continental Mismatch,Urea-Schizophrenia and ieu-b-5102
ebi-a-GCST90018729,ieu-b-5102,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-5102
ebi-a-GCST90018730,ieu-b-5102,FALSE,Continental Mismatch,C-reactive protein-Schizophrenia and ieu-b-5102
ebi-a-GCST90018733,ieu-b-5102,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-5102
ebi-a-GCST90018736,ieu-b-5102,FALSE,Continental Mismatch,HDL cholesterol-Schizophrenia and ieu-b-5102
ebi-a-GCST90018738,ieu-b-5102,FALSE,Continental Mismatch,Hemoglobin A1c-Schizophrenia and ieu-b-5102
ebi-a-GCST90018744,ieu-b-5102,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Schizophrenia and ieu-b-5102
ebi-a-GCST90018745,ieu-b-5102,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Schizophrenia and ieu-b-5102
ebi-a-GCST90018755,ieu-b-5102,FALSE,Continental Mismatch,Triglycerides-Schizophrenia and ieu-b-5102
ebi-a-GCST90103753,ieu-b-5102,FALSE,Continental Mismatch,Waist circumference-Schizophrenia and ieu-b-5102
finngen_R10_BMI_IRN,ieu-b-5102,FALSE,Continental Match,Body Mass Index-Schizophrenia and ieu-b-5102
finngen_R10_HEIGHT_IRN,ieu-b-5102,FALSE,Continental Match,Height-Schizophrenia and ieu-b-5102
GCST006433,ieu-b-5102,FALSE,Continental Match,Bone mineral density-Schizophrenia and ieu-b-5102
GCST009777,ieu-b-5102,TRUE,Continental Match,C-reactive protein-Schizophrenia and ieu-b-5102
GCST90278621,ieu-b-5102,FALSE,Continental Mismatch,Bone mineral density-Schizophrenia and ieu-b-5102
GCST90278623,ieu-b-5102,FALSE,Continental Mismatch,Urea-Schizophrenia and ieu-b-5102
GCST90278632,ieu-b-5102,FALSE,Continental Mismatch,Hemoglobin A1c-Schizophrenia and ieu-b-5102
GCST90278633,ieu-b-5102,FALSE,Continental Mismatch,Hip circumference-Schizophrenia and ieu-b-5102
GCST90278635,ieu-b-5102,FALSE,Continental Mismatch,HDL cholesterol-Schizophrenia and ieu-b-5102
GCST90278637,ieu-b-5102,FALSE,Continental Mismatch,Height-Schizophrenia and ieu-b-5102
GCST90278642,ieu-b-5102,FALSE,Continental Mismatch,Systolic Blood Pressure-Schizophrenia and ieu-b-5102
GCST90278646,ieu-b-5102,FALSE,Continental Mismatch,Urate-Schizophrenia and ieu-b-5102
GCST90278648,ieu-b-5102,FALSE,Continental Mismatch,Waist circumference-Schizophrenia and ieu-b-5102
GCST90278649,ieu-b-5102,FALSE,Continental Mismatch,Waist-hip ratio-Schizophrenia and ieu-b-5102
GCST90278650,ieu-b-5102,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-5102
GCST90296613,ieu-b-5102,FALSE,Continental Mismatch,Weight-Schizophrenia and ieu-b-5102
ieu-a-1055,ieu-b-5102,FALSE,Continental Match,Urate-Schizophrenia and ieu-b-5102
ieu-a-79,ieu-b-5102,TRUE,Continental Match,Waist-hip ratio-Schizophrenia and ieu-b-5102
ieu-b-109,ieu-b-5102,TRUE,Continental Match,HDL cholesterol-Schizophrenia and ieu-b-5102
ieu-b-110,ieu-b-5102,TRUE,Continental Match,LDL cholesterol-Schizophrenia and ieu-b-5102
ieu-b-111,ieu-b-5102,TRUE,Continental Match,Triglycerides-Schizophrenia and ieu-b-5102
ukb-b-10787,ieu-b-5102,TRUE,Continental Match,Height-Schizophrenia and ieu-b-5102
ukb-b-11842,ieu-b-5102,TRUE,Continental Match,Weight-Schizophrenia and ieu-b-5102
ukb-b-15590,ieu-b-5102,TRUE,Continental Match,Hip circumference-Schizophrenia and ieu-b-5102
ukb-b-19953,ieu-b-5102,TRUE,Continental Match,Body Mass Index-Schizophrenia and ieu-b-5102
ukb-b-20175,ieu-b-5102,TRUE,Continental Match,Systolic Blood Pressure-Schizophrenia and ieu-b-5102
ukb-b-2303,ieu-b-5102,FALSE,Continental Match,Body Mass Index-Schizophrenia and ieu-b-5102
ukb-b-9405,ieu-b-5102,TRUE,Continental Match,Waist circumference-Schizophrenia and ieu-b-5102
ukb-d-30010_irnt,ieu-b-5102,TRUE,Continental Match,RBC count-Schizophrenia and ieu-b-5102
ukb-d-30080_irnt,ieu-b-5102,TRUE,Continental Match,Platelet count-Schizophrenia and ieu-b-5102
ukb-d-30120_irnt,ieu-b-5102,TRUE,Continental Match,Lymphocyte count-Schizophrenia and ieu-b-5102
ukb-d-30130_irnt,ieu-b-5102,TRUE,Continental Match,Monocyte count-Schizophrenia and ieu-b-5102
ukb-d-30140_irnt,ieu-b-5102,TRUE,Continental Match,Neutrophil count-Schizophrenia and ieu-b-5102
ukb-e-30000_AFR,ieu-b-5102,FALSE,Continental Mismatch,WBC count-Schizophrenia and ieu-b-5102
ukb-e-30010_AFR,ieu-b-5102,FALSE,Continental Mismatch,RBC count-Schizophrenia and ieu-b-5102
ukb-e-30080_AFR,ieu-b-5102,FALSE,Continental Mismatch,Platelet count-Schizophrenia and ieu-b-5102
ukb-e-30120_AFR,ieu-b-5102,FALSE,Continental Mismatch,Lymphocyte count-Schizophrenia and ieu-b-5102
ukb-e-30130_AFR,ieu-b-5102,FALSE,Continental Mismatch,Monocyte count-Schizophrenia and ieu-b-5102
ukb-e-30140_AFR,ieu-b-5102,FALSE,Continental Mismatch,Neutrophil count-Schizophrenia and ieu-b-5102
ukb-e-30150_AFR,ieu-b-5102,FALSE,Continental Mismatch,Eosinophil count-Schizophrenia and ieu-b-5102
ukb-e-30160_AFR,ieu-b-5102,FALSE,Continental Mismatch,Basophil counts-Schizophrenia and ieu-b-5102
bbj-a-1,ukb-b-12141,FALSE,Continental Mismatch,Body Mass Index-Osteoporosis and ukb-b-12141
bbj-a-12,ukb-b-12141,FALSE,Continental Mismatch,Basophil counts-Osteoporosis and ukb-b-12141
